Country_Code,Indicator_Name,Indicator_Code,2010,2011,2012,2013,2014,2015
MUS,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.91,0.9,0.91,0.88,0,0
SVN,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.82,0.81,0.81,0.77,0,0
PHL,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.9,0.87,0.88,0.9,0,0
BHS,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.69,0.65,0.84,0.76,0,0
COD,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.89,0.87,0.88,0.87,0,0
MNG,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.91,0.9,0.88,0.89,0,0
GIN,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.8,0.84,0.82,0.79,0,0
KGZ,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,,0.84,,0.85,0,0
CYP,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.26,0.64,0.43,0.5,0,0
ISR,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.84,0.78,0.81,0.84,0,0
VNM,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.92,0.93,0.91,0.89,0,0
UGA,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.68,0.73,0.77,0.75,0,0
COG,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.77,0.71,0.7,,0,0
BRB,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,1,,1,1,0,0
GRD,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.75,1,1,1,0,0
IRL,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.74,0.61,0.61,0.59,0,0
THA,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.83,0.82,0.81,0.81,0,0
MCO,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,,,,,0,0
GRL,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,,,,,0,0
USA,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.66,0.8,0.84,0.83,0,0
DZA,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.89,0.92,0.9,0.91,0,0
GUM,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.9,0.88,0.84,0.92,0,0
CRI,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.88,0.88,0.86,0.88,0,0
TGO,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.85,0.85,0.86,0.88,0,0
PAN,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.75,0.81,0.8,0.8,0,0
TON,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.9,1,1,0.9,0,0
COL,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.74,0.73,0.72,0.71,0,0
KOR,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.89,0.81,0.81,0.82,0,0
BGD,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.91,0.91,0.92,0.93,0,0
GRC,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,,,,,0,0
SOM,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.74,0.86,0.88,0.86,0,0
CUW,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,,0,0,0,0,0
LKA,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.88,0.88,0.86,0.85,0,0
AFG,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.86,0.88,0.88,0.88,0,0
KNA,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,1,1,1,,0,0
DNK,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.74,0.62,0.64,0.59,0,0
STP,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.76,0.69,0.7,0.73,0,0
LAO,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.91,0.9,0.9,0.87,0,0
BEL,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.78,0.8,0.77,0.79,0,0
SYC,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.76,0.48,0.85,0.79,0,0
ITA,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,,,,,0,0
VCT,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0,0.41,,,0,0
MAF,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,,,,,0,0
MNE,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.87,0.86,0.84,0.87,0,0
IRQ,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.9,0.9,0.91,0.88,0,0
MHL,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.84,0.83,0.86,0.89,0,0
PRK,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.91,0.92,0.92,0.92,0,0
SLE,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.86,0.87,0.9,0.87,0,0
NLD,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.84,0.84,0.83,0.88,0,0
ETH,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.77,0.89,0.91,0.89,0,0
BDI,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.88,0.89,0.89,0.91,0,0
BWA,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.78,0.76,0.76,0.73,0,0
MNP,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.9,0.95,0.94,0.82,0,0
ATG,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.33,0.17,0.5,0.67,0,0
MKD,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.85,0.89,0.86,0.91,0,0
SXM,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,1,1,1,1,0,0
VUT,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.81,0.82,0.91,0.85,0,0
NCL,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.82,0.35,,0.6,0,0
VEN,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.82,0.8,0.82,0.81,0,0
TJK,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.86,0.87,0.83,0.88,0,0
TKM,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.87,0.87,0.84,0.72,0,0
EST,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.66,0.64,0.74,0.87,0,0
CPV,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,,0.64,0.86,0.88,0,0
ROM,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.84,0.86,0.85,0.85,0,0
SDN,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.75,0.68,0.75,0.82,0,0
LBY,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.61,0.59,0.6,0.59,0,0
TTO,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.71,0.69,0.63,0.62,0,0
ESP,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.69,0.72,0.71,0.75,0,0
JOR,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.9,0.9,0.9,0.88,0,0
SRB,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.88,0.86,0.84,0.78,0,0
ISL,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.91,0.89,0.9,0.91,0,0
ZMB,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.89,0.88,0.85,0.85,0,0
MDG,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.81,0.83,0.82,0.82,0,0
ERI,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.86,0.76,0.87,0.89,0,0
BIH,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.98,0.72,0.84,0.82,0,0
TUN,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.85,0.78,0.89,0.91,0,0
KHM,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.89,0.94,0.94,0.93,0,0
HTI,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.79,0.82,0.81,0.81,0,0
NOR,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.89,0.88,0.79,0.89,0,0
GAB,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.6,0.48,0.54,0.55,0,0
ABW,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,,0.93,,,0,0
PRI,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.83,0.72,0.66,0.73,0,0
HUN,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.74,0.76,0.7,0.74,0,0
FIN,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.47,0.4,0.44,0.53,0,0
LTU,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.74,0.78,0.8,0.8,0,0
ARE,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.72,0.69,0.76,0.75,0,0
QAT,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.87,0.7,,0.85,0,0
BRN,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.78,0.66,0.71,0.73,0,0
ARM,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.82,0.78,0.81,0.81,0,0
HKG,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.67,0.67,0.67,0.67,0,0
NER,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.81,0.8,0.77,0.79,0,0
TUR,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.89,0.9,0.88,0.86,0,0
VGB,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,,,,1,0,0
SYR,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.91,0.84,0.53,0.8,0,0
LUX,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0,,,0,0,0
NIC,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.85,0.86,0.87,0.84,0,0
FJI,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.64,0.91,0.86,0.77,0,0
FRA,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,,,,,0,0
BGR,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.87,0.86,0.87,0.85,0,0
KEN,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.86,0.87,0.86,0.86,0,0
LCA,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.89,0.57,0.64,1,0,0
KAZ,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.76,0.76,0.86,0.89,0,0
PYF,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.84,0.86,0.85,0.93,0,0
NZL,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.8,0.64,0.81,0.84,0,0
HND,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.85,0.88,0.89,0.89,0,0
MAC,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.92,0.9,0.88,0.82,0,0
RUS,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.66,0.65,0.69,0.68,0,0
ARG,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.45,0.49,0.56,0.51,0,0
LIE,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,,,,,0,0
FRO,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,,,,,0,0
BRA,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.72,0.73,0.72,0.72,0,0
SGP,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.81,0.83,0.75,0.77,0,0
SSD,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,,0.69,0.52,0.72,0,0
NGA,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.81,0.85,0.86,0.86,0,0
BFA,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.78,0.77,0.8,0.8,0,0
AGO,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.48,0.27,0.45,0.23,0,0
BHR,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.96,0.61,0.44,,0,0
KIR,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.9,0.91,0.89,0.86,0,0
EGY,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.89,0.88,0.88,0.86,0,0
MWI,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.83,0.83,0.82,0.82,0,0
SUR,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.54,0.76,0.66,0.77,0,0
RWA,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.82,0.84,0.84,0.85,0,0
SLV,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.92,0.93,0.93,0.93,0,0
CAN,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.78,0.66,0.79,,0,0
ZAF,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.53,0.77,0.77,0.78,0,0
NRU,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.4,,,0.67,0,0
IND,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.89,0.89,0.88,0.88,0,0
GEO,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.79,0.81,0.85,0.8,0,0
ADO,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.86,1,1,0.6,0,0
CYM,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.25,1,0.83,0.8,0,0
WBG,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.83,1,,0.91,0,0
DEU,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.76,0.73,0.74,0.67,0,0
LSO,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.65,0.69,0.71,0.7,0,0
MYS,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.76,0.76,0.78,0.76,0,0
JPN,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.56,0.55,0.54,0.54,0,0
BTN,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.91,0.91,0.92,0.91,0,0
PRT,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.74,0.77,0.78,0.74,0,0
OMN,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.98,0.98,0.97,0.96,0,0
SEN,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.82,0.83,0.84,0.87,0,0
BOL,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.85,0.82,0.84,0.85,0,0
GBR,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.81,0.79,0.8,0.82,0,0
AUS,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.82,0.78,0.82,0.85,0,0
NAM,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.85,0.86,0.85,0.86,0,0
CHE,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,,,,,0,0
GNQ,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.68,,,0.62,0,0
CMR,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.78,0.79,0.79,0.82,0,0
PAK,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.9,0.92,0.91,0.93,0,0
SVK,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.88,0.93,0.88,0.94,0,0
LBR,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,,0.87,0.79,0.4,0,0
GUY,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.64,0.65,0.65,0.67,0,0
GMB,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.88,0.88,0.85,0.86,0,0
BMU,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0,0,1,,0,0
TZA,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.89,0.88,0.9,0.91,0,0
NPL,Tuberculosis treatment success rate (% of new cases),SH.TBS.CURE.ZS,0.91,0.91,0.91,0.91,0,0
MDV,Tuberculosis case detection rate (all forms),SH.TBS.DTEC.ZS,0.255172414,0.566666667,0.341666667,0.341666667,0.468421053,0
MYS,Tuberculosis case detection rate (all forms),SH.TBS.DTEC.ZS,0.272413793,0.658333333,0.341666667,0.341666667,0.410526316,0
MLI,Tuberculosis case detection rate (all forms),SH.TBS.DTEC.ZS,0.193103448,0.466666667,0.233333333,0.241666667,0.310526316,0
UZB,Tuberculosis case detection rate (all forms),SH.TBS.DTEC.ZS,0.217241379,0.491666667,0.241666667,0.35,0.4,0
LIE,Tuberculosis case detection rate (all forms),SH.TBS.DTEC.ZS,,,,,,0
MAC,Tuberculosis case detection rate (all forms),SH.TBS.DTEC.ZS,0.306896552,0.7,0.366666667,0.3875,0.436842105,0
STP,Tuberculosis case detection rate (all forms),SH.TBS.DTEC.ZS,0.255172414,0.683333333,0.291666667,0.366666667,0.457894737,0
VUT,Tuberculosis case detection rate (all forms),SH.TBS.DTEC.ZS,0.244827586,0.566666667,0.325,0.325,0.363157895,0
WSM,Tuberculosis case detection rate (all forms),SH.TBS.DTEC.ZS,0.155172414,0.516666667,0.275,0.275,0.326315789,0
LTU,Tuberculosis case detection rate (all forms),SH.TBS.DTEC.ZS,0.265517241,0.675,0.333333333,0.341666667,0.431578947,0
SYC,Tuberculosis case detection rate (all forms),SH.TBS.DTEC.ZS,0.379310345,1,0.416666667,0.458333333,0.273684211,0
NAM,Tuberculosis case detection rate (all forms),SH.TBS.DTEC.ZS,0.189655172,0.475,0.2375,0.258333333,0.352631579,0
SSD,Tuberculosis case detection rate (all forms),SH.TBS.DTEC.ZS,,0.391666667,0.216666667,0.158333333,0.252631579,0
MCO,Tuberculosis case detection rate (all forms),SH.TBS.DTEC.ZS,0.413793103,,,,,0
PLW,Tuberculosis case detection rate (all forms),SH.TBS.DTEC.ZS,0.3,0.725,0.125,0.3625,0.842105263,0
NER,Tuberculosis case detection rate (all forms),SH.TBS.DTEC.ZS,0.189655172,0.475,0.245833333,0.25,0.305263158,0
LUX,Tuberculosis case detection rate (all forms),SH.TBS.DTEC.ZS,0.272413793,0.575,0.5,0.416666667,0.342105263,0
QAT,Tuberculosis case detection rate (all forms),SH.TBS.DTEC.ZS,0.296551724,0.666666667,0.458333333,,0.389473684,0
MDA,Tuberculosis case detection rate (all forms),SH.TBS.DTEC.ZS,0.210344828,0.533333333,0.279166667,0.2875,0.342105263,0
PAK,Tuberculosis case detection rate (all forms),SH.TBS.DTEC.ZS,0.193103448,0.458333333,0.229166667,0.241666667,0.326315789,0
MMR,Tuberculosis case detection rate (all forms),SH.TBS.DTEC.ZS,0.227586207,0.575,0.295833333,0.283333333,0.368421053,0
LBN,Tuberculosis case detection rate (all forms),SH.TBS.DTEC.ZS,0.293103448,0.6,0.341666667,0.345833333,0.384210526,0
KWT,Tuberculosis case detection rate (all forms),SH.TBS.DTEC.ZS,0.344827586,0.608333333,0.3375,0.3375,0.484210526,0
NIC,Tuberculosis case detection rate (all forms),SH.TBS.DTEC.ZS,0.296551724,0.75,0.370833333,0.345833333,0.4,0
KSV,Tuberculosis case detection rate (all forms),SH.TBS.DTEC.ZS,,,,,,0
NZL,Tuberculosis case detection rate (all forms),SH.TBS.DTEC.ZS,0.306896552,0.758333333,0.366666667,0.341666667,0.468421053,0
SVK,Tuberculosis case detection rate (all forms),SH.TBS.DTEC.ZS,0.275862069,0.683333333,0.316666667,0.416666667,0.463157895,0
PER,Tuberculosis case detection rate (all forms),SH.TBS.DTEC.ZS,0.275862069,0.675,0.325,0.329166667,0.426315789,0
SLE,Tuberculosis case detection rate (all forms),SH.TBS.DTEC.ZS,0.24137931,0.566666667,0.2875,0.258333333,0.336842105,0
KEN,Tuberculosis case detection rate (all forms),SH.TBS.DTEC.ZS,0.282758621,0.683333333,0.3375,0.329166667,0.421052632,0
RWA,Tuberculosis case detection rate (all forms),SH.TBS.DTEC.ZS,0.255172414,0.633333333,0.3125,0.3125,0.426315789,0
MEX,Tuberculosis case detection rate (all forms),SH.TBS.DTEC.ZS,0.286206897,0.666666667,0.3375,0.3375,0.426315789,0
NGA,Tuberculosis case detection rate (all forms),SH.TBS.DTEC.ZS,0.055172414,0.133333333,0.066666667,0.066666667,0.078947368,0
SLB,Tuberculosis case detection rate (all forms),SH.TBS.DTEC.ZS,0.203448276,0.6,0.283333333,0.291666667,0.368421053,0
FSM,Tuberculosis case detection rate (all forms),SH.TBS.DTEC.ZS,0.265517241,0.6,0.3,,0.484210526,0
